"Aeroporto","Semana","Voos_como_Destino","Voos_como_Origem","Total_Voos"
"SBLJ",4,5,5,10
"SBLJ",5,6,6,12
"SBLJ",6,5,5,10
"SBLJ",7,5,5,10
"SBLJ",8,3,3,6
"SBLJ",9,4,4,8
"SBLJ",10,5,5,10
"SBLJ",11,4,4,8
"SBLJ",12,1,1,2
"SBLJ",13,0,0,0
"SBLJ",14,0,0,0
"SBLJ",15,0,0,0
"SBLJ",16,0,0,0
"SBLJ",17,0,0,0
"SBLJ",18,0,0,0
"SBLJ",19,0,0,0
"SBLJ",20,0,0,0
"SBLJ",21,0,0,0
"SBLJ",22,0,0,0
"SBLJ",23,0,0,0
"SBLJ",24,0,0,0
"SBLJ",25,0,0,0
"SBLJ",26,0,0,0
"SBLJ",27,0,0,0
"SBLJ",28,0,0,0
"SBLJ",29,0,0,0
"SBLJ",30,0,0,0
"SBLJ",31,0,0,0
"SBLJ",32,0,0,0
"SBLJ",33,0,0,0
"SBLJ",34,0,0,0
"SBLJ",35,0,0,0
"SBLJ",36,0,0,0
"SBLJ",37,0,0,0
"SBLJ",38,0,0,0
"SBLJ",39,0,0,0
"SBLJ",40,0,0,0
"SBLJ",41,0,0,0
"SBLJ",42,0,0,0
"SBLJ",43,0,0,0
"SBLJ",44,0,0,0
"SBLJ",45,0,0,0
"SBLJ",46,0,0,0
"SBLJ",47,0,0,0
"SBLJ",48,0,0,0
"SBLJ",49,0,0,0
"SBLJ",50,0,0,0
"SBLJ",51,0,0,0
"SBLJ",52,0,0,0
"SBLJ",53,0,0,0
"SBFZ",1,263,265,528
"SBFZ",2,267,276,543
"SBFZ",3,269,284,553
"SBFZ",4,271,275,546
"SBFZ",5,269,254,523
"SBFZ",6,254,237,491
"SBFZ",7,267,256,523
"SBFZ",8,261,261,522
"SBFZ",9,276,270,546
"SBFZ",10,276,274,550
"SBFZ",11,276,273,549
"SBFZ",12,177,181,358
"SBFZ",13,30,28,58
"SBFZ",14,20,15,35
"SBFZ",15,20,17,37
"SBFZ",16,22,17,39
"SBFZ",17,18,17,35
"SBFZ",18,16,19,35
"SBFZ",19,30,25,55
"SBFZ",20,31,25,56
"SBFZ",21,32,26,58
"SBFZ",22,37,32,69
"SBFZ",23,40,34,74
"SBFZ",24,43,37,80
"SBFZ",25,50,46,96
"SBFZ",26,51,48,99
"SBFZ",27,68,66,134
"SBFZ",28,63,58,121
"SBFZ",29,66,61,127
"SBFZ",30,56,54,110
"SBFZ",31,58,58,116
"SBFZ",32,68,61,129
"SBFZ",33,73,67,140
"SBFZ",34,77,68,145
"SBFZ",35,81,75,156
"SBFZ",36,88,87,175
"SBFZ",37,89,97,186
"SBFZ",38,92,109,201
"SBFZ",39,89,107,196
"SBFZ",40,103,126,229
"SBFZ",41,112,145,257
"SBFZ",42,119,160,279
"SBFZ",43,121,162,283
"SBFZ",44,124,156,280
"SBFZ",45,133,157,290
"SBFZ",46,131,152,283
"SBFZ",47,137,158,295
"SBFZ",48,138,161,299
"SBFZ",49,156,178,334
"SBFZ",50,156,182,338
"SBFZ",51,191,227,418
"SBFZ",52,185,218,403
"SBFZ",53,58,66,124
"SBMO",1,126,131,257
"SBMO",2,124,134,258
"SBMO",3,130,137,267
"SBMO",4,127,133,260
"SBMO",5,115,120,235
"SBMO",6,100,102,202
"SBMO",7,99,107,206
"SBMO",8,89,95,184
"SBMO",9,98,104,202
"SBMO",10,92,97,189
"SBMO",11,87,95,182
"SBMO",12,67,78,145
"SBMO",13,14,15,29
"SBMO",14,12,12,24
"SBMO",15,10,10,20
"SBMO",16,11,11,22
"SBMO",17,6,6,12
"SBMO",18,6,10,16
"SBMO",19,9,9,18
"SBMO",20,10,10,20
"SBMO",21,13,12,25
"SBMO",22,14,14,28
"SBMO",23,11,11,22
"SBMO",24,10,10,20
"SBMO",25,12,12,24
"SBMO",26,12,13,25
"SBMO",27,24,24,48
"SBMO",28,29,29,58
"SBMO",29,29,29,58
"SBMO",30,28,28,56
"SBMO",31,28,28,56
"SBMO",32,32,32,64
"SBMO",33,34,34,68
"SBMO",34,35,35,70
"SBMO",35,34,34,68
"SBMO",36,40,39,79
"SBMO",37,36,36,72
"SBMO",38,48,48,96
"SBMO",39,48,48,96
"SBMO",40,56,58,114
"SBMO",41,60,63,123
"SBMO",42,68,69,137
"SBMO",43,67,68,135
"SBMO",44,67,67,134
"SBMO",45,84,84,168
"SBMO",46,83,84,167
"SBMO",47,82,85,167
"SBMO",48,86,85,171
"SBMO",49,81,78,159
"SBMO",50,88,80,168
"SBMO",51,102,90,192
"SBMO",52,117,109,226
"SBMO",53,34,31,65
"SBFL",1,248,238,486
"SBFL",2,264,248,512
"SBFL",3,265,248,513
"SBFL",4,266,251,517
"SBFL",5,255,235,490
"SBFL",6,241,228,469
"SBFL",7,246,226,472
"SBFL",8,229,207,436
"SBFL",9,235,223,458
"SBFL",10,218,210,428
"SBFL",11,214,206,420
"SBFL",12,108,115,223
"SBFL",13,19,23,42
"SBFL",14,14,15,29
"SBFL",15,17,15,32
"SBFL",16,16,16,32
"SBFL",17,16,14,30
"SBFL",18,13,16,29
"SBFL",19,16,22,38
"SBFL",20,22,25,47
"SBFL",21,23,23,46
"SBFL",22,21,23,44
"SBFL",23,25,29,54
"SBFL",24,29,33,62
"SBFL",25,32,39,71
"SBFL",26,28,37,65
"SBFL",27,25,25,50
"SBFL",28,27,30,57
"SBFL",29,35,36,71
"SBFL",30,38,35,73
"SBFL",31,37,34,71
"SBFL",32,42,42,84
"SBFL",33,47,46,93
"SBFL",34,48,50,98
"SBFL",35,48,51,99
"SBFL",36,54,59,113
"SBFL",37,55,60,115
"SBFL",38,62,62,124
"SBFL",39,63,58,121
"SBFL",40,65,66,131
"SBFL",41,68,76,144
"SBFL",42,81,82,163
"SBFL",43,76,78,154
"SBFL",44,87,89,176
"SBFL",45,103,118,221
"SBFL",46,101,111,212
"SBFL",47,105,108,213
"SBFL",48,103,114,217
"SBFL",49,106,110,216
"SBFL",50,103,118,221
"SBFL",51,117,121,238
"SBFL",52,116,119,235
"SBFL",53,36,37,73
"SBMD",1,3,3,6
"SBMD",2,3,3,6
"SBMD",3,2,2,4
"SBMD",4,3,3,6
"SBMD",5,3,3,6
"SBMD",6,3,3,6
"SBMD",7,3,3,6
"SBMD",8,3,3,6
"SBMD",9,3,3,6
"SBMD",10,3,3,6
"SBMD",11,3,3,6
"SBMD",12,3,3,6
"SBMD",13,4,3,7
"SBMD",14,0,0,0
"SBMD",15,0,0,0
"SBMD",16,2,2,4
"SBMD",17,3,3,6
"SBMD",18,1,1,2
"SBMD",19,2,2,4
"SBMD",20,3,3,6
"SBMD",21,3,3,6
"SBMD",22,3,3,6
"SBMD",23,3,3,6
"SBMD",24,3,3,6
"SBMD",25,3,3,6
"SBMD",26,3,3,6
"SBMD",27,3,3,6
"SBMD",28,3,3,6
"SBMD",29,4,4,8
"SBMD",30,3,3,6
"SBMD",31,3,3,6
"SBMD",32,3,3,6
"SBMD",33,3,3,6
"SBMD",34,4,4,8
"SBMD",35,5,5,10
"SBMD",36,6,6,12
"SBMD",37,7,7,14
"SBMD",38,7,7,14
"SBMD",39,7,7,14
"SBMD",40,6,6,12
"SBMD",41,6,6,12
"SBMD",42,6,6,12
"SBMD",43,6,6,12
"SBMD",44,4,4,8
"SBMD",45,7,7,14
"SBMD",46,7,7,14
"SBMD",47,6,6,12
"SBMD",48,6,6,12
"SBMD",49,7,7,14
"SBMD",50,7,7,14
"SBMD",51,7,7,14
"SBMD",52,3,3,6
"SBMD",53,1,1,2
"SBME",1,10,10,20
"SBME",2,11,11,22
"SBME",3,9,9,18
"SBME",4,11,11,22
"SBME",5,16,12,28
"SBME",6,18,16,34
"SBME",7,18,16,34
"SBME",8,19,17,36
"SBME",9,15,11,26
"SBME",10,22,20,42
"SBME",11,19,17,36
"SBME",12,15,14,29
"SBME",13,0,0,0
"SBME",14,0,0,0
"SBME",15,0,0,0
"SBME",16,0,0,0
"SBME",17,0,0,0
"SBME",18,0,0,0
"SBME",19,0,0,0
"SBME",20,0,0,0
"SBME",21,0,0,0
"SBME",22,0,0,0
"SBME",23,0,0,0
"SBME",24,0,0,0
"SBME",25,0,0,0
"SBME",26,0,0,0
"SBME",27,0,0,0
"SBME",28,0,0,0
"SBME",29,0,0,0
"SBME",30,0,0,0
"SBME",31,0,0,0
"SBME",32,0,0,0
"SBME",33,0,0,0
"SBME",34,0,0,0
"SBME",35,0,0,0
"SBME",36,0,0,0
"SBME",37,0,0,0
"SBME",38,0,0,0
"SBME",39,0,0,0
"SBME",40,0,0,0
"SBME",41,0,0,0
"SBME",42,0,0,0
"SBME",43,0,0,0
"SBME",44,0,0,0
"SBME",45,0,0,0
"SBME",46,10,8,18
"SBME",47,9,7,16
"SBME",48,10,9,19
"SBME",49,11,10,21
"SBME",50,11,10,21
"SBME",51,9,9,18
"SBME",52,4,3,7
"SBME",53,2,2,4
"SBTD",1,5,5,10
"SBTD",2,6,6,12
"SBTD",3,6,6,12
"SBTD",4,6,6,12
"SBTD",5,4,4,8
"SBTD",6,5,5,10
"SBTD",7,5,5,10
"SBTD",8,3,3,6
"SBTD",9,5,5,10
"SBTD",10,5,5,10
"SBTD",11,4,4,8
"SBTD",12,4,4,8
"SBTD",13,0,0,0
"SBTD",14,0,0,0
"SBTD",15,0,0,0
"SBTD",16,0,0,0
"SBTD",17,0,0,0
"SBTD",18,0,0,0
"SBTD",19,0,0,0
"SBTD",20,0,0,0
"SBTD",21,0,0,0
"SBTD",22,0,0,0
"SBTD",23,0,0,0
"SBTD",24,0,0,0
"SBTD",25,0,0,0
"SBTD",26,0,0,0
"SBTD",27,0,0,0
"SBTD",28,0,0,0
"SBTD",29,0,0,0
"SBTD",30,0,0,0
"SBTD",31,0,0,0
"SBTD",32,0,0,0
"SBTD",33,0,0,0
"SBTD",34,0,0,0
"SBTD",35,0,0,0
"SBTD",36,0,0,0
"SBTD",37,0,0,0
"SBTD",38,0,0,0
"SBTD",39,0,0,0
"SBTD",40,0,0,0
"SBTD",41,0,0,0
"SBTD",42,0,0,0
"SBTD",43,0,0,0
"SBTD",44,0,0,0
"SBTD",45,0,0,0
"SBTD",46,0,0,0
"SBTD",47,0,0,0
"SBTD",48,0,0,0
"SBTD",49,0,0,0
"SBTD",50,0,0,0
"SBTD",51,0,0,0
"SBTD",52,0,0,0
"SBTD",53,0,0,0
"SBJE",1,17,16,33
"SBJE",2,14,14,28
"SBJE",3,13,13,26
"SBJE",4,13,13,26
"SBJE",5,12,12,24
"SBJE",6,10,9,19
"SBJE",7,11,11,22
"SBJE",8,29,28,57
"SBJE",9,28,27,55
"SBJE",10,27,27,54
"SBJE",11,27,26,53
"SBJE",12,14,14,28
"SBJE",13,0,0,0
"SBJE",14,0,0,0
"SBJE",15,0,0,0
"SBJE",16,0,0,0
"SBJE",17,0,0,0
"SBJE",18,0,0,0
"SBJE",19,0,0,0
"SBJE",20,0,0,0
"SBJE",21,0,0,0
"SBJE",22,0,0,0
"SBJE",23,0,0,0
"SBJE",24,0,0,0
"SBJE",25,0,0,0
"SBJE",26,0,0,0
"SBJE",27,0,0,0
"SBJE",28,0,0,0
"SBJE",29,0,0,0
"SBJE",30,0,0,0
"SBJE",31,0,0,0
"SBJE",32,0,0,0
"SBJE",33,0,0,0
"SBJE",34,0,0,0
"SBJE",35,0,0,0
"SBJE",36,0,0,0
"SBJE",37,0,0,0
"SBJE",38,0,0,0
"SBJE",39,0,0,0
"SBJE",40,0,0,0
"SBJE",41,0,0,0
"SBJE",42,0,0,0
"SBJE",43,0,0,0
"SBJE",44,0,0,0
"SBJE",45,0,0,0
"SBJE",46,0,0,0
"SBJE",47,1,1,2
"SBJE",48,2,2,4
"SBJE",49,4,4,8
"SBJE",50,5,5,10
"SBJE",51,31,25,56
"SBJE",52,31,26,57
"SBJE",53,9,8,17
"SBRD",1,0,0,0
"SBRD",2,0,0,0
"SBRD",3,0,0,0
"SBRD",4,0,0,0
"SBRD",5,1,1,2
"SBRD",6,0,0,0
"SBRD",7,1,1,2
"SBRD",8,0,0,0
"SBRD",9,0,0,0
"SBRD",10,0,0,0
"SBRD",11,0,0,0
"SBRD",12,0,0,0
"SBRD",13,0,0,0
"SBRD",14,0,0,0
"SBRD",15,0,0,0
"SBRD",16,0,0,0
"SBRD",17,0,0,0
"SBRD",18,0,0,0
"SBRD",19,0,0,0
"SBRD",20,0,0,0
"SBRD",21,0,0,0
"SBRD",22,0,0,0
"SBRD",23,0,0,0
"SBRD",24,0,0,0
"SBRD",25,1,1,2
"SBRD",26,3,3,6
"SBRD",27,3,3,6
"SBRD",28,4,4,8
"SBRD",29,4,4,8
"SBRD",30,3,3,6
"SBRD",31,4,4,8
"SBRD",32,3,3,6
"SBRD",33,4,4,8
"SBRD",34,3,3,6
"SBRD",35,6,6,12
"SBRD",36,8,8,16
"SBRD",37,9,9,18
"SBRD",38,9,9,18
"SBRD",39,9,9,18
"SBRD",40,7,7,14
"SBRD",41,6,6,12
"SBRD",42,8,8,16
"SBRD",43,8,8,16
"SBRD",44,5,5,10
"SBRD",45,2,3,5
"SBRD",46,0,0,0
"SBRD",47,0,0,0
"SBRD",48,0,0,0
"SBRD",49,0,0,0
"SBRD",50,0,0,0
"SBRD",51,0,0,0
"SBRD",52,0,0,0
"SBRD",53,0,0,0
"SBRP",1,116,130,246
"SBRP",2,115,135,250
"SBRP",3,110,125,235
"SBRP",4,110,120,230
"SBRP",5,108,123,231
"SBRP",6,113,110,223
"SBRP",7,110,113,223
"SBRP",8,95,101,196
"SBRP",9,102,109,211
"SBRP",10,114,109,223
"SBRP",11,103,99,202
"SBRP",12,56,50,106
"SBRP",13,1,1,2
"SBRP",14,0,0,0
"SBRP",15,0,0,0
"SBRP",16,0,0,0
"SBRP",17,0,0,0
"SBRP",18,0,0,0
"SBRP",19,0,0,0
"SBRP",20,0,0,0
"SBRP",21,0,0,0
"SBRP",22,0,0,0
"SBRP",23,2,2,4
"SBRP",24,4,4,8
"SBRP",25,6,6,12
"SBRP",26,6,6,12
"SBRP",27,11,14,25
"SBRP",28,9,15,24
"SBRP",29,12,13,25
"SBRP",30,10,14,24
"SBRP",31,16,17,33
"SBRP",32,11,15,26
"SBRP",33,15,15,30
"SBRP",34,16,16,32
"SBRP",35,15,14,29
"SBRP",36,17,18,35
"SBRP",37,27,27,54
"SBRP",38,31,35,66
"SBRP",39,33,36,69
"SBRP",40,35,40,75
"SBRP",41,32,35,67
"SBRP",42,36,37,73
"SBRP",43,40,42,82
"SBRP",44,32,35,67
"SBRP",45,41,45,86
"SBRP",46,38,44,82
"SBRP",47,37,40,77
"SBRP",48,40,47,87
"SBRP",49,43,50,93
"SBRP",50,42,49,91
"SBRP",51,44,53,97
"SBRP",52,39,47,86
"SBRP",53,9,12,21
"SBKG",1,11,14,25
"SBKG",2,12,18,30
"SBKG",3,12,18,30
"SBKG",4,12,18,30
"SBKG",5,11,16,27
"SBKG",6,13,11,24
"SBKG",7,13,14,27
"SBKG",8,10,9,19
"SBKG",9,11,11,22
"SBKG",10,12,11,23
"SBKG",11,11,11,22
"SBKG",12,5,4,9
"SBKG",13,0,0,0
"SBKG",14,0,0,0
"SBKG",15,0,0,0
"SBKG",16,0,0,0
"SBKG",17,0,0,0
"SBKG",18,0,0,0
"SBKG",19,0,0,0
"SBKG",20,0,0,0
"SBKG",21,0,0,0
"SBKG",22,1,1,2
"SBKG",23,0,0,0
"SBKG",24,0,0,0
"SBKG",25,0,0,0
"SBKG",26,0,0,0
"SBKG",27,0,0,0
"SBKG",28,0,0,0
"SBKG",29,0,0,0
"SBKG",30,0,0,0
"SBKG",31,2,2,4
"SBKG",32,7,7,14
"SBKG",33,8,8,16
"SBKG",34,10,10,20
"SBKG",35,11,11,22
"SBKG",36,10,11,21
"SBKG",37,11,11,22
"SBKG",38,11,11,22
"SBKG",39,11,10,21
"SBKG",40,12,12,24
"SBKG",41,12,13,25
"SBKG",42,11,11,22
"SBKG",43,12,12,24
"SBKG",44,12,12,24
"SBKG",45,15,14,29
"SBKG",46,14,13,27
"SBKG",47,15,14,29
"SBKG",48,17,17,34
"SBKG",49,16,15,31
"SBKG",50,16,16,32
"SBKG",51,17,16,33
"SBKG",52,13,13,26
"SBKG",53,3,3,6
"SBHT",1,15,15,30
"SBHT",2,20,20,40
"SBHT",3,23,23,46
"SBHT",4,21,21,42
"SBHT",5,20,20,40
"SBHT",6,15,15,30
"SBHT",7,9,9,18
"SBHT",8,10,10,20
"SBHT",9,7,7,14
"SBHT",10,7,7,14
"SBHT",11,9,9,18
"SBHT",12,5,5,10
"SBHT",13,3,2,5
"SBHT",14,0,0,0
"SBHT",15,0,0,0
"SBHT",16,3,3,6
"SBHT",17,16,16,32
"SBHT",18,15,15,30
"SBHT",19,14,14,28
"SBHT",20,6,6,12
"SBHT",21,5,5,10
"SBHT",22,5,5,10
"SBHT",23,5,5,10
"SBHT",24,5,5,10
"SBHT",25,5,5,10
"SBHT",26,6,6,12
"SBHT",27,7,7,14
"SBHT",28,7,7,14
"SBHT",29,8,8,16
"SBHT",30,9,9,18
"SBHT",31,6,6,12
"SBHT",32,8,8,16
"SBHT",33,7,7,14
"SBHT",34,7,7,14
"SBHT",35,7,7,14
"SBHT",36,6,6,12
"SBHT",37,6,6,12
"SBHT",38,6,6,12
"SBHT",39,6,6,12
"SBHT",40,6,6,12
"SBHT",41,6,6,12
"SBHT",42,7,7,14
"SBHT",43,7,7,14
"SBHT",44,7,7,14
"SBHT",45,7,7,14
"SBHT",46,7,7,14
"SBHT",47,7,7,14
"SBHT",48,7,7,14
"SBHT",49,7,7,14
"SBHT",50,7,7,14
"SBHT",51,7,7,14
"SBHT",52,7,7,14
"SBHT",53,2,2,4
"SBMS",1,6,6,12
"SBMS",2,6,6,12
"SBMS",3,6,6,12
"SBMS",4,6,6,12
"SBMS",5,6,6,12
"SBMS",6,7,7,14
"SBMS",7,6,7,13
"SBMS",8,6,6,12
"SBMS",9,7,7,14
"SBMS",10,7,7,14
"SBMS",11,7,7,14
"SBMS",12,5,5,10
"SBMS",13,0,0,0
"SBMS",14,0,0,0
"SBMS",15,0,0,0
"SBMS",16,0,0,0
"SBMS",17,0,0,0
"SBMS",18,0,0,0
"SBMS",19,0,0,0
"SBMS",20,0,0,0
"SBMS",21,0,0,0
"SBMS",22,0,0,0
"SBMS",23,0,0,0
"SBMS",24,0,0,0
"SBMS",25,0,0,0
"SBMS",26,0,0,0
"SBMS",27,0,0,0
"SBMS",28,0,0,0
"SBMS",29,0,0,0
"SBMS",30,0,0,0
"SBMS",31,0,0,0
"SBMS",32,0,0,0
"SBMS",33,0,0,0
"SBMS",34,0,0,0
"SBMS",35,0,0,0
"SBMS",36,0,0,0
"SBMS",37,0,0,0
"SBMS",38,0,0,0
"SBMS",39,0,0,0
"SBMS",40,0,0,0
"SBMS",41,0,0,0
"SBMS",42,0,0,0
"SBMS",43,0,0,0
"SBMS",44,0,0,0
"SBMS",45,0,0,0
"SBMS",46,0,0,0
"SBMS",47,0,0,0
"SBMS",48,0,0,0
"SBMS",49,0,0,0
"SBMS",50,0,0,0
"SBMS",51,0,0,0
"SBMS",52,0,0,0
"SBMS",53,0,0,0
"SBJA",1,9,11,20
"SBJA",2,9,10,19
"SBJA",3,8,9,17
"SBJA",4,7,7,14
"SBJA",5,7,7,14
"SBJA",6,7,7,14
"SBJA",7,7,7,14
"SBJA",8,7,7,14
"SBJA",9,7,7,14
"SBJA",10,7,7,14
"SBJA",11,7,7,14
"SBJA",12,9,8,17
"SBJA",13,1,1,2
"SBJA",14,0,0,0
"SBJA",15,0,0,0
"SBJA",16,0,0,0
"SBJA",17,0,0,0
"SBJA",18,0,0,0
"SBJA",19,0,0,0
"SBJA",20,0,0,0
"SBJA",21,0,0,0
"SBJA",22,0,0,0
"SBJA",23,0,0,0
"SBJA",24,0,0,0
"SBJA",25,0,0,0
"SBJA",26,0,0,0
"SBJA",27,0,0,0
"SBJA",28,0,0,0
"SBJA",29,0,0,0
"SBJA",30,0,0,0
"SBJA",31,1,1,2
"SBJA",32,3,3,6
"SBJA",33,2,2,4
"SBJA",34,2,2,4
"SBJA",35,0,0,0
"SBJA",36,2,2,4
"SBJA",37,2,2,4
"SBJA",38,2,2,4
"SBJA",39,2,2,4
"SBJA",40,3,3,6
"SBJA",41,3,3,6
"SBJA",42,3,3,6
"SBJA",43,3,3,6
"SBJA",44,4,4,8
"SBJA",45,6,6,12
"SBJA",46,6,5,11
"SBJA",47,6,6,12
"SBJA",48,6,6,12
"SBJA",49,7,6,13
"SBJA",50,7,7,14
"SBJA",51,7,5,12
"SBJA",52,7,7,14
"SBJA",53,3,3,6
"SBJD",1,0,0,0
"SBJD",2,0,0,0
"SBJD",3,0,0,0
"SBJD",4,0,0,0
"SBJD",5,0,0,0
"SBJD",6,0,0,0
"SBJD",7,0,2,2
"SBJD",8,0,0,0
"SBJD",9,0,0,0
"SBJD",10,0,0,0
"SBJD",11,0,0,0
"SBJD",12,0,0,0
"SBJD",13,0,0,0
"SBJD",14,0,0,0
"SBJD",15,0,1,1
"SBJD",16,0,1,1
"SBJD",17,0,3,3
"SBJD",18,0,2,2
"SBJD",19,1,3,4
"SBJD",20,0,3,3
"SBJD",21,1,5,6
"SBJD",22,2,4,6
"SBJD",23,4,6,10
"SBJD",24,1,5,6
"SBJD",25,6,9,15
"SBJD",26,1,6,7
"SBJD",27,2,6,8
"SBJD",28,4,10,14
"SBJD",29,4,10,14
"SBJD",30,4,10,14
"SBJD",31,3,7,10
"SBJD",32,7,9,16
"SBJD",33,2,9,11
"SBJD",34,2,7,9
"SBJD",35,6,9,15
"SBJD",36,4,8,12
"SBJD",37,5,9,14
"SBJD",38,6,11,17
"SBJD",39,8,12,20
"SBJD",40,4,9,13
"SBJD",41,4,9,13
"SBJD",42,2,7,9
"SBJD",43,5,9,14
"SBJD",44,0,3,3
"SBJD",45,5,9,14
"SBJD",46,7,11,18
"SBJD",47,5,9,14
"SBJD",48,2,8,10
"SBJD",49,3,9,12
"SBJD",50,3,8,11
"SBJD",51,0,6,6
"SBJD",52,4,7,11
"SBJD",53,0,2,2
"SBSV",1,378,398,776
"SBSV",2,393,403,796
"SBSV",3,402,401,803
"SBSV",4,405,405,810
"SBSV",5,386,395,781
"SBSV",6,361,372,733
"SBSV",7,375,400,775
"SBSV",8,367,391,758
"SBSV",9,375,398,773
"SBSV",10,370,375,745
"SBSV",11,366,375,741
"SBSV",12,238,240,478
"SBSV",13,44,44,88
"SBSV",14,22,22,44
"SBSV",15,20,20,40
"SBSV",16,22,23,45
"SBSV",17,23,21,44
"SBSV",18,27,23,50
"SBSV",19,34,33,67
"SBSV",20,29,29,58
"SBSV",21,36,32,68
"SBSV",22,37,34,71
"SBSV",23,44,42,86
"SBSV",24,45,43,88
"SBSV",25,48,52,100
"SBSV",26,50,55,105
"SBSV",27,79,85,164
"SBSV",28,72,78,150
"SBSV",29,64,75,139
"SBSV",30,66,81,147
"SBSV",31,81,89,170
"SBSV",32,96,113,209
"SBSV",33,104,119,223
"SBSV",34,93,116,209
"SBSV",35,115,127,242
"SBSV",36,136,144,280
"SBSV",37,148,162,310
"SBSV",38,170,177,347
"SBSV",39,173,172,345
"SBSV",40,206,201,407
"SBSV",41,210,216,426
"SBSV",42,225,238,463
"SBSV",43,219,229,448
"SBSV",44,213,221,434
"SBSV",45,245,250,495
"SBSV",46,241,242,483
"SBSV",47,243,252,495
"SBSV",48,248,254,502
"SBSV",49,284,277,561
"SBSV",50,292,285,577
"SBSV",51,357,345,702
"SBSV",52,360,354,714
"SBSV",53,104,100,204
"SBSR",1,38,48,86
"SBSR",2,37,46,83
"SBSR",3,39,46,85
"SBSR",4,38,47,85
"SBSR",5,38,46,84
"SBSR",6,40,49,89
"SBSR",7,42,51,93
"SBSR",8,36,44,80
"SBSR",9,39,48,87
"SBSR",10,40,49,89
"SBSR",11,38,47,85
"SBSR",12,18,25,43
"SBSR",13,1,2,3
"SBSR",14,0,0,0
"SBSR",15,0,0,0
"SBSR",16,0,0,0
"SBSR",17,0,0,0
"SBSR",18,0,0,0
"SBSR",19,2,2,4
"SBSR",20,5,5,10
"SBSR",21,5,6,11
"SBSR",22,5,5,10
"SBSR",23,5,5,10
"SBSR",24,3,3,6
"SBSR",25,6,6,12
"SBSR",26,6,6,12
"SBSR",27,8,9,17
"SBSR",28,8,11,19
"SBSR",29,9,17,26
"SBSR",30,10,18,28
"SBSR",31,14,21,35
"SBSR",32,15,19,34
"SBSR",33,16,20,36
"SBSR",34,14,20,34
"SBSR",35,15,20,35
"SBSR",36,15,21,36
"SBSR",37,15,16,31
"SBSR",38,16,21,37
"SBSR",39,16,20,36
"SBSR",40,17,22,39
"SBSR",41,15,18,33
"SBSR",42,21,25,46
"SBSR",43,18,25,43
"SBSR",44,19,27,46
"SBSR",45,25,29,54
"SBSR",46,21,29,50
"SBSR",47,23,28,51
"SBSR",48,24,31,55
"SBSR",49,23,31,54
"SBSR",50,25,31,56
"SBSR",51,24,29,53
"SBSR",52,19,24,43
"SBSR",53,5,8,13
"SBML",1,13,13,26
"SBML",2,12,14,26
"SBML",3,13,13,26
"SBML",4,12,13,25
"SBML",5,13,14,27
"SBML",6,12,12,24
"SBML",7,13,12,25
"SBML",8,12,15,27
"SBML",9,13,13,26
"SBML",10,13,13,26
"SBML",11,13,13,26
"SBML",12,6,6,12
"SBML",13,0,0,0
"SBML",14,0,0,0
"SBML",15,0,0,0
"SBML",16,0,0,0
"SBML",17,0,0,0
"SBML",18,0,0,0
"SBML",19,0,0,0
"SBML",20,0,0,0
"SBML",21,0,0,0
"SBML",22,0,0,0
"SBML",23,0,0,0
"SBML",24,0,0,0
"SBML",25,0,0,0
"SBML",26,0,0,0
"SBML",27,6,4,10
"SBML",28,17,15,32
"SBML",29,17,16,33
"SBML",30,17,15,32
"SBML",31,16,16,32
"SBML",32,17,12,29
"SBML",33,16,11,27
"SBML",34,16,11,27
"SBML",35,17,11,28
"SBML",36,13,9,22
"SBML",37,11,7,18
"SBML",38,5,5,10
"SBML",39,5,5,10
"SBML",40,5,5,10
"SBML",41,5,5,10
"SBML",42,5,5,10
"SBML",43,5,5,10
"SBML",44,5,4,9
"SBML",45,9,6,15
"SBML",46,10,6,16
"SBML",47,9,6,15
"SBML",48,8,5,13
"SBML",49,6,6,12
"SBML",50,6,6,12
"SBML",51,6,6,12
"SBML",52,5,5,10
"SBML",53,2,2,4
"SBPL",1,17,18,35
"SBPL",2,22,22,44
"SBPL",3,20,22,42
"SBPL",4,21,23,44
"SBPL",5,19,20,39
"SBPL",6,16,17,33
"SBPL",7,15,15,30
"SBPL",8,13,13,26
"SBPL",9,14,15,29
"SBPL",10,15,15,30
"SBPL",11,13,13,26
"SBPL",12,13,15,28
"SBPL",13,2,1,3
"SBPL",14,2,2,4
"SBPL",15,3,3,6
"SBPL",16,4,4,8
"SBPL",17,7,7,14
"SBPL",18,7,7,14
"SBPL",19,6,6,12
"SBPL",20,7,7,14
"SBPL",21,6,6,12
"SBPL",22,8,8,16
"SBPL",23,8,8,16
"SBPL",24,9,9,18
"SBPL",25,11,11,22
"SBPL",26,11,11,22
"SBPL",27,13,13,26
"SBPL",28,14,14,28
"SBPL",29,16,16,32
"SBPL",30,14,14,28
"SBPL",31,15,15,30
"SBPL",32,16,16,32
"SBPL",33,16,16,32
"SBPL",34,16,16,32
"SBPL",35,17,17,34
"SBPL",36,18,18,36
"SBPL",37,20,20,40
"SBPL",38,24,24,48
"SBPL",39,24,24,48
"SBPL",40,20,20,40
"SBPL",41,18,18,36
"SBPL",42,19,19,38
"SBPL",43,19,19,38
"SBPL",44,13,15,28
"SBPL",45,17,23,40
"SBPL",46,15,20,35
